Timestamp,Source_IP,Dest_IP,Protocol,Port,Size
2025-11-21 15:32:54.801141,192.168.1.154,192.168.1.1,TCP,51163,109
2025-11-21 15:32:54.801146,192.168.1.111,192.168.1.1,UDP,14852,959
2025-11-21 15:32:54.801151,192.168.1.136,192.168.1.1,UDP,54138,875
2025-11-21 15:32:54.801159,192.168.1.193,192.168.1.1,TCP,21182,903
2025-11-21 15:32:54.801165,192.168.1.133,192.168.1.1,TCP,8504,1037
2025-11-21 15:32:54.801170,192.0.2.20,192.168.1.1,UDP,80,10
2025-11-21 15:32:54.801176,192.168.1.145,192.168.1.1,TCP,35890,1378
2025-11-21 15:32:54.801181,192.168.1.141,192.168.1.1,UDP,24254,1435
2025-11-21 15:32:54.801186,192.168.1.161,192.168.1.1,UDP,5109,1150
2025-11-21 15:32:54.801191,192.168.1.103,192.168.1.1,TCP,34019,470
2025-11-21 15:32:54.801196,192.168.1.189,192.168.1.1,UDP,39734,838
2025-11-21 15:32:54.801201,192.168.1.76,192.168.1.1,TCP,28730,779
2025-11-21 15:32:54.801206,192.168.1.168,192.168.1.1,UDP,42402,531
2025-11-21 15:32:54.801211,192.168.1.182,192.168.1.1,TCP,11071,1466
2025-11-21 15:32:54.801216,198.18.0.30,192.168.1.1,TCP,80,38
2025-11-21 15:32:54.801221,192.168.1.166,192.168.1.1,TCP,31404,154
2025-11-21 15:32:54.801226,192.168.1.74,192.168.1.1,TCP,11963,1446
2025-11-21 15:32:54.801231,192.168.1.149,192.168.1.1,TCP,10353,800
2025-11-21 15:32:54.801236,192.168.1.158,192.168.1.1,TCP,59456,916
2025-11-21 15:32:54.801241,192.168.1.128,192.168.1.1,UDP,36602,793
2025-11-21 15:32:54.801245,192.168.1.112,192.168.1.1,TCP,48263,190
2025-11-21 15:32:54.801250,192.168.1.100,192.168.1.1,UDP,37699,344
2025-11-21 15:32:54.801255,192.168.1.135,192.168.1.1,TCP,7674,525
2025-11-21 15:32:54.801260,203.0.113.120,192.168.1.1,TCP,80,46
2025-11-21 15:32:54.801265,192.168.1.118,192.168.1.1,TCP,56581,1020
2025-11-21 15:32:54.801270,192.168.1.95,192.168.1.1,UDP,47462,416
2025-11-21 15:32:54.801275,192.168.1.107,192.168.1.1,TCP,15612,1302
2025-11-21 15:32:54.801280,192.168.1.59,192.168.1.1,UDP,25418,533
2025-11-21 15:32:54.801291,198.18.0.40,192.168.1.1,UDP,80,32
2025-11-21 15:32:54.801296,192.168.1.161,192.168.1.1,UDP,4989,1122
2025-11-21 15:32:54.801301,192.168.1.70,192.168.1.1,UDP,65444,639
2025-11-21 15:32:54.801306,192.168.1.186,192.168.1.1,TCP,27828,917
2025-11-21 15:32:54.801311,192.168.1.169,192.168.1.1,TCP,8830,1183
2025-11-21 15:32:54.801315,203.0.113.120,192.168.1.1,UDP,80,13
2025-11-21 15:32:54.801320,192.168.1.102,192.168.1.1,UDP,63888,660
2025-11-21 15:32:54.801325,192.168.1.74,192.168.1.1,TCP,27292,975
2025-11-21 15:32:54.801330,192.168.1.61,192.168.1.1,UDP,39473,194
2025-11-21 15:32:54.801335,192.168.1.120,192.168.1.1,TCP,45333,1427
2025-11-21 15:32:54.801339,192.0.2.20,192.168.1.1,TCP,80,23
2025-11-21 15:32:54.801343,192.168.1.90,192.168.1.1,TCP,39704,958
2025-11-21 15:32:54.801348,192.168.1.88,192.168.1.1,UDP,52963,993
2025-11-21 15:32:54.801353,192.168.1.86,192.168.1.1,UDP,19679,964
2025-11-21 15:32:54.801358,192.168.1.55,192.168.1.1,TCP,20429,1016
2025-11-21 15:32:54.801363,192.168.1.168,192.168.1.1,TCP,57585,447
2025-11-21 15:32:54.801367,192.0.2.15,192.168.1.1,TCP,80,31
2025-11-21 15:32:54.801372,192.168.1.138,192.168.1.1,UDP,23350,219
2025-11-21 15:32:54.801377,198.18.0.30,192.168.1.1,TCP,80,19
2025-11-21 15:32:54.801381,192.168.1.125,192.168.1.1,TCP,44041,984
2025-11-21 15:32:54.801385,192.168.1.134,192.168.1.1,TCP,4056,1319
2025-11-21 15:32:54.801390,192.168.1.142,192.168.1.1,UDP,57724,550
2025-11-21 15:32:54.801395,192.168.1.50,192.168.1.1,UDP,2227,831
2025-11-21 15:32:54.801399,192.168.1.75,192.168.1.1,UDP,10690,288
2025-11-21 15:32:54.801404,192.168.1.117,192.168.1.1,UDP,58574,1331
2025-11-21 15:32:54.801409,198.18.0.16,192.168.1.1,TCP,80,45
2025-11-21 15:32:54.801413,192.168.1.197,192.168.1.1,TCP,46013,306
2025-11-21 15:32:54.801418,192.168.1.69,192.168.1.1,TCP,50306,589
2025-11-21 15:32:54.801422,192.168.1.144,192.168.1.1,TCP,54451,1346
2025-11-21 15:32:54.801427,192.168.1.163,192.168.1.1,TCP,62242,1242
2025-11-21 15:32:54.801432,192.168.1.194,192.168.1.1,TCP,37391,990
2025-11-21 15:32:54.801436,192.168.1.127,192.168.1.1,UDP,24664,352
2025-11-21 15:32:54.801441,192.168.1.78,192.168.1.1,TCP,14607,334
2025-11-21 15:32:54.801446,192.168.1.144,192.168.1.1,UDP,35524,722
2025-11-21 15:32:54.801450,192.168.1.84,192.168.1.1,UDP,46120,1493
2025-11-21 15:32:54.801455,192.168.1.70,192.168.1.1,TCP,39378,1341
2025-11-21 15:32:54.801459,192.0.2.1,192.168.1.1,UDP,80,19
2025-11-21 15:32:54.801464,192.168.1.141,192.168.1.1,UDP,41020,1057
2025-11-21 15:32:54.801469,192.168.1.133,192.168.1.1,TCP,31255,688
2025-11-21 15:32:54.801473,192.168.1.113,192.168.1.1,UDP,42277,427
2025-11-21 15:32:54.801478,192.168.1.109,192.168.1.1,UDP,61081,137
2025-11-21 15:32:54.801483,192.168.1.66,192.168.1.1,UDP,37633,1136
2025-11-21 15:32:54.801488,192.168.1.98,192.168.1.1,UDP,36582,1068
2025-11-21 15:32:54.801493,198.18.0.16,192.168.1.1,UDP,80,20
2025-11-21 15:32:54.801497,192.168.1.147,192.168.1.1,TCP,41968,931
2025-11-21 15:32:54.801502,192.168.1.58,192.168.1.1,TCP,20146,444
2025-11-21 15:32:54.801507,192.168.1.144,192.168.1.1,TCP,49615,1007
2025-11-21 15:32:54.801511,192.168.1.61,192.168.1.1,TCP,35780,971
2025-11-21 15:32:54.801515,192.168.1.145,192.168.1.1,UDP,54258,154
2025-11-21 15:32:54.801520,192.168.1.145,192.168.1.1,UDP,39004,1262
2025-11-21 15:32:54.801525,203.0.113.120,192.168.1.1,TCP,80,30
2025-11-21 15:32:54.801529,192.168.1.192,192.168.1.1,UDP,11818,879
2025-11-21 15:32:54.801534,192.168.1.110,192.168.1.1,UDP,37417,1278
2025-11-21 15:32:54.801539,192.168.1.163,192.168.1.1,TCP,4227,197
2025-11-21 15:32:54.801544,192.168.1.169,192.168.1.1,UDP,41168,1086
2025-11-21 15:32:54.801549,192.168.1.74,192.168.1.1,UDP,13052,471
2025-11-21 15:32:54.801553,192.168.1.122,192.168.1.1,UDP,16789,556
2025-11-21 15:32:54.801558,192.168.1.123,192.168.1.1,UDP,30392,349
2025-11-21 15:32:54.801563,192.168.1.159,192.168.1.1,TCP,33128,1467
2025-11-21 15:32:54.801568,192.168.1.79,192.168.1.1,UDP,54556,125
2025-11-21 15:32:54.801572,192.168.1.150,192.168.1.1,UDP,11988,858
2025-11-21 15:32:54.801577,192.168.1.141,192.168.1.1,TCP,63935,395
2025-11-21 15:32:54.801582,192.168.1.73,192.168.1.1,TCP,6933,899
2025-11-21 15:32:54.801586,192.168.1.157,192.168.1.1,UDP,9364,667
2025-11-21 15:32:54.801591,192.168.1.105,192.168.1.1,TCP,20275,1472
2025-11-21 15:32:54.801596,192.168.1.63,192.168.1.1,TCP,17362,838
2025-11-21 15:32:54.801600,192.168.1.154,192.168.1.1,TCP,4605,140
2025-11-21 15:32:54.801605,192.168.1.183,192.168.1.1,TCP,33806,1448
2025-11-21 15:32:54.801610,192.168.1.76,192.168.1.1,UDP,20266,833
2025-11-21 15:32:54.801615,192.168.1.72,192.168.1.1,TCP,6289,154
2025-11-21 15:32:54.801619,192.168.1.106,192.168.1.1,UDP,38957,876
2025-11-21 15:32:54.801623,192.0.2.5,192.168.1.1,UDP,80,27
2025-11-21 15:32:54.801628,192.168.1.167,192.168.1.1,TCP,29127,558
2025-11-21 15:32:54.801633,192.168.1.121,192.168.1.1,UDP,17976,889
2025-11-21 15:32:54.801637,192.168.1.182,192.168.1.1,TCP,59710,917
2025-11-21 15:32:54.801642,192.0.2.15,192.168.1.1,UDP,80,38
2025-11-21 15:32:54.801647,192.168.1.100,192.168.1.1,TCP,47989,1115
2025-11-21 15:32:54.801651,192.168.1.111,192.168.1.1,TCP,10049,748
2025-11-21 15:32:54.801656,192.168.1.58,192.168.1.1,TCP,21684,738
2025-11-21 15:32:54.801660,192.168.1.175,192.168.1.1,TCP,33463,1422
2025-11-21 15:32:54.801665,192.168.1.92,192.168.1.1,TCP,42764,650
2025-11-21 15:32:54.801669,192.168.1.79,192.168.1.1,TCP,57687,814
2025-11-21 15:32:54.801674,192.168.1.169,192.168.1.1,TCP,49235,1335
2025-11-21 15:32:54.801678,203.0.113.120,192.168.1.1,TCP,80,26
2025-11-21 15:32:54.801682,198.18.0.16,192.168.1.1,UDP,80,46
2025-11-21 15:32:54.801687,192.168.1.115,192.168.1.1,UDP,35040,1079
2025-11-21 15:32:54.801691,192.168.1.59,192.168.1.1,TCP,40202,750
2025-11-21 15:32:54.801696,192.168.1.73,192.168.1.1,UDP,41983,1202
2025-11-21 15:32:54.801701,192.168.1.84,192.168.1.1,TCP,20583,220
2025-11-21 15:32:54.801706,192.168.1.97,192.168.1.1,TCP,37171,326
2025-11-21 15:32:54.801710,192.168.1.76,192.168.1.1,TCP,47799,789
2025-11-21 15:32:54.801714,198.18.0.40,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.801719,192.168.1.144,192.168.1.1,TCP,11457,1235
2025-11-21 15:32:54.801724,192.168.1.154,192.168.1.1,TCP,59450,1058
2025-11-21 15:32:54.801729,192.168.1.132,192.168.1.1,UDP,4694,472
2025-11-21 15:32:54.801733,192.168.1.192,192.168.1.1,TCP,5971,1063
2025-11-21 15:32:54.801738,192.168.1.132,192.168.1.1,UDP,20273,447
2025-11-21 15:32:54.801743,192.168.1.184,192.168.1.1,TCP,54507,556
2025-11-21 15:32:54.801748,192.168.1.105,192.168.1.1,UDP,29053,563
2025-11-21 15:32:54.801753,192.168.1.87,192.168.1.1,UDP,63322,159
2025-11-21 15:32:54.801758,192.168.1.120,192.168.1.1,TCP,51976,1298
2025-11-21 15:32:54.801762,192.168.1.83,192.168.1.1,TCP,43020,1430
2025-11-21 15:32:54.801766,192.168.1.160,192.168.1.1,UDP,23424,181
2025-11-21 15:32:54.801771,192.168.1.66,192.168.1.1,UDP,40794,1274
2025-11-21 15:32:54.801776,192.168.1.119,192.168.1.1,TCP,34380,116
2025-11-21 15:32:54.801780,203.0.113.100,192.168.1.1,UDP,80,45
2025-11-21 15:32:54.801785,192.168.1.54,192.168.1.1,TCP,37854,648
2025-11-21 15:32:54.801790,192.168.1.75,192.168.1.1,UDP,29116,519
2025-11-21 15:32:54.801794,192.168.1.185,192.168.1.1,UDP,28138,448
2025-11-21 15:32:54.801799,192.168.1.78,192.168.1.1,UDP,31686,415
2025-11-21 15:32:54.801804,192.168.1.170,192.168.1.1,TCP,39504,1236
2025-11-21 15:32:54.801809,192.168.1.123,192.168.1.1,UDP,43747,1278
2025-11-21 15:32:54.801814,192.168.1.152,192.168.1.1,TCP,5734,1051
2025-11-21 15:32:54.801818,192.168.1.193,192.168.1.1,UDP,31174,669
2025-11-21 15:32:54.801823,192.168.1.98,192.168.1.1,UDP,49718,771
2025-11-21 15:32:54.801828,192.168.1.54,192.168.1.1,UDP,59712,1454
2025-11-21 15:32:54.801832,198.18.0.1,192.168.1.1,TCP,80,49
2025-11-21 15:32:54.801837,192.168.1.51,192.168.1.1,UDP,13091,1443
2025-11-21 15:32:54.801842,192.168.1.66,192.168.1.1,UDP,62478,937
2025-11-21 15:32:54.801846,192.168.1.127,192.168.1.1,UDP,1830,1089
2025-11-21 15:32:54.801851,192.168.1.64,192.168.1.1,UDP,4192,181
2025-11-21 15:32:54.801856,192.168.1.165,192.168.1.1,TCP,7210,337
2025-11-21 15:32:54.801860,192.168.1.154,192.168.1.1,UDP,31231,873
2025-11-21 15:32:54.801870,192.168.1.155,192.168.1.1,UDP,60414,1270
2025-11-21 15:32:54.801875,192.168.1.165,192.168.1.1,TCP,51847,1345
2025-11-21 15:32:54.801880,192.168.1.81,192.168.1.1,UDP,36223,338
2025-11-21 15:32:54.801884,192.168.1.158,192.168.1.1,TCP,29001,1296
2025-11-21 15:32:54.801889,192.168.1.82,192.168.1.1,UDP,60750,172
2025-11-21 15:32:54.801894,192.168.1.133,192.168.1.1,TCP,37949,1080
2025-11-21 15:32:54.801899,192.168.1.195,192.168.1.1,UDP,5124,1176
2025-11-21 15:32:54.801904,192.168.1.80,192.168.1.1,TCP,11775,593
2025-11-21 15:32:54.801908,192.168.1.70,192.168.1.1,TCP,58685,704
2025-11-21 15:32:54.801913,192.168.1.150,192.168.1.1,TCP,43059,914
2025-11-21 15:32:54.801917,198.18.0.1,192.168.1.1,TCP,80,28
2025-11-21 15:32:54.801921,192.168.1.70,192.168.1.1,TCP,41761,768
2025-11-21 15:32:54.801925,192.168.1.131,192.168.1.1,TCP,40160,364
2025-11-21 15:32:54.801930,192.168.1.76,192.168.1.1,TCP,50150,1491
2025-11-21 15:32:54.801934,198.18.0.1,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.801939,192.168.1.96,192.168.1.1,TCP,47434,730
2025-11-21 15:32:54.801943,192.168.1.121,192.168.1.1,TCP,50006,556
2025-11-21 15:32:54.801948,192.168.1.59,192.168.1.1,TCP,37356,627
2025-11-21 15:32:54.801953,192.168.1.174,192.168.1.1,UDP,42271,511
2025-11-21 15:32:54.801957,192.0.2.15,192.168.1.1,TCP,80,21
2025-11-21 15:32:54.801962,192.168.1.94,192.168.1.1,UDP,51954,389
2025-11-21 15:32:54.801966,192.168.1.187,192.168.1.1,TCP,2337,1189
2025-11-21 15:32:54.801971,192.168.1.181,192.168.1.1,UDP,21974,1153
2025-11-21 15:32:54.801976,192.168.1.65,192.168.1.1,TCP,29246,296
2025-11-21 15:32:54.801980,192.168.1.192,192.168.1.1,UDP,31226,724
2025-11-21 15:32:54.801986,192.168.1.91,192.168.1.1,UDP,61820,1136
2025-11-21 15:32:54.801990,192.168.1.148,192.168.1.1,TCP,10024,695
2025-11-21 15:32:54.801995,192.168.1.51,192.168.1.1,TCP,59026,678
2025-11-21 15:32:54.801999,192.168.1.94,192.168.1.1,TCP,31212,1448
2025-11-21 15:32:54.802004,192.168.1.98,192.168.1.1,UDP,37080,688
2025-11-21 15:32:54.802009,192.168.1.160,192.168.1.1,TCP,46349,925
2025-11-21 15:32:54.802013,192.168.1.60,192.168.1.1,TCP,20110,1248
2025-11-21 15:32:54.802017,192.0.2.5,192.168.1.1,UDP,80,14
2025-11-21 15:32:54.802022,192.168.1.143,192.168.1.1,TCP,64522,1381
2025-11-21 15:32:54.802026,192.168.1.131,192.168.1.1,TCP,2981,575
2025-11-21 15:32:54.802031,192.168.1.80,192.168.1.1,UDP,32136,1056
2025-11-21 15:32:54.802036,192.168.1.144,192.168.1.1,TCP,30132,1415
2025-11-21 15:32:54.802040,192.168.1.178,192.168.1.1,TCP,44759,719
2025-11-21 15:32:54.802045,192.168.1.70,192.168.1.1,TCP,35940,844
2025-11-21 15:32:54.802049,192.168.1.170,192.168.1.1,UDP,40174,1305
2025-11-21 15:32:54.802054,198.18.0.1,192.168.1.1,TCP,80,30
2025-11-21 15:32:54.802058,192.168.1.97,192.168.1.1,UDP,46320,1104
2025-11-21 15:32:54.802063,192.168.1.184,192.168.1.1,TCP,59415,118
2025-11-21 15:32:54.802067,198.18.0.1,192.168.1.1,TCP,80,37
2025-11-21 15:32:54.802072,192.168.1.119,192.168.1.1,UDP,28555,600
2025-11-21 15:32:54.802077,192.168.1.73,192.168.1.1,TCP,31840,477
2025-11-21 15:32:54.802081,192.168.1.182,192.168.1.1,TCP,16951,1019
2025-11-21 15:32:54.802086,192.168.1.73,192.168.1.1,TCP,29364,1145
2025-11-21 15:32:54.802091,192.168.1.170,192.168.1.1,UDP,1869,620
2025-11-21 15:32:54.802095,192.168.1.117,192.168.1.1,UDP,7044,268
2025-11-21 15:32:54.802100,192.168.1.151,192.168.1.1,TCP,53026,444
2025-11-21 15:32:54.802105,192.168.1.135,192.168.1.1,UDP,63596,444
2025-11-21 15:32:54.802109,192.168.1.195,192.168.1.1,TCP,32466,1100
2025-11-21 15:32:54.802114,192.168.1.82,192.168.1.1,TCP,58663,565
2025-11-21 15:32:54.802118,192.168.1.59,192.168.1.1,TCP,6781,559
2025-11-21 15:32:54.802123,192.168.1.92,192.168.1.1,UDP,20215,308
2025-11-21 15:32:54.802128,192.168.1.170,192.168.1.1,TCP,12925,1173
2025-11-21 15:32:54.802132,192.168.1.101,192.168.1.1,TCP,27133,1060
2025-11-21 15:32:54.802137,192.168.1.132,192.168.1.1,UDP,19484,492
2025-11-21 15:32:54.802142,192.168.1.112,192.168.1.1,UDP,27606,154
2025-11-21 15:32:54.802146,192.168.1.175,192.168.1.1,TCP,36266,1334
2025-11-21 15:32:54.802151,192.168.1.67,192.168.1.1,UDP,3354,1142
2025-11-21 15:32:54.802155,198.18.0.16,192.168.1.1,TCP,80,50
2025-11-21 15:32:54.802160,192.168.1.64,192.168.1.1,UDP,13481,1305
2025-11-21 15:32:54.802164,192.168.1.153,192.168.1.1,UDP,40545,891
2025-11-21 15:32:54.802169,192.168.1.144,192.168.1.1,UDP,41111,729
2025-11-21 15:32:54.802174,192.168.1.154,192.168.1.1,UDP,31082,1155
2025-11-21 15:32:54.802179,192.168.1.62,192.168.1.1,UDP,18678,1333
2025-11-21 15:32:54.802183,192.168.1.129,192.168.1.1,TCP,49063,1082
2025-11-21 15:32:54.802188,192.168.1.76,192.168.1.1,TCP,49389,1060
2025-11-21 15:32:54.802193,192.168.1.194,192.168.1.1,TCP,4207,156
2025-11-21 15:32:54.802197,192.168.1.84,192.168.1.1,UDP,24463,1239
2025-11-21 15:32:54.802201,192.168.1.181,192.168.1.1,TCP,32858,1244
2025-11-21 15:32:54.802206,192.168.1.102,192.168.1.1,UDP,29279,436
2025-11-21 15:32:54.802211,192.168.1.50,192.168.1.1,UDP,11067,492
2025-11-21 15:32:54.802215,192.168.1.88,192.168.1.1,UDP,27277,1433
2025-11-21 15:32:54.802220,192.168.1.186,192.168.1.1,UDP,57941,674
2025-11-21 15:32:54.802225,192.168.1.171,192.168.1.1,UDP,62664,1317
2025-11-21 15:32:54.802230,192.168.1.71,192.168.1.1,UDP,44003,679
2025-11-21 15:32:54.802235,192.168.1.144,192.168.1.1,UDP,43787,843
2025-11-21 15:32:54.802239,192.168.1.126,192.168.1.1,TCP,19636,477
2025-11-21 15:32:54.802244,192.168.1.82,192.168.1.1,TCP,5033,1267
2025-11-21 15:32:54.802248,192.168.1.72,192.168.1.1,TCP,23501,429
2025-11-21 15:32:54.802252,198.18.0.40,192.168.1.1,TCP,80,27
2025-11-21 15:32:54.802257,192.168.1.95,192.168.1.1,UDP,35073,1470
2025-11-21 15:32:54.802261,198.18.0.30,192.168.1.1,TCP,80,48
2025-11-21 15:32:54.802266,192.168.1.61,192.168.1.1,UDP,6595,910
2025-11-21 15:32:54.802271,192.168.1.120,192.168.1.1,UDP,2373,1176
2025-11-21 15:32:54.802275,192.168.1.159,192.168.1.1,UDP,42898,1312
2025-11-21 15:32:54.802280,192.168.1.136,192.168.1.1,TCP,25629,1210
2025-11-21 15:32:54.802284,192.168.1.54,192.168.1.1,UDP,43591,690
2025-11-21 15:32:54.802289,192.168.1.73,192.168.1.1,UDP,5494,470
2025-11-21 15:32:54.802294,192.168.1.51,192.168.1.1,UDP,31692,1386
2025-11-21 15:32:54.802298,192.168.1.163,192.168.1.1,TCP,32657,895
2025-11-21 15:32:54.802303,192.168.1.174,192.168.1.1,UDP,47659,1400
2025-11-21 15:32:54.802307,192.168.1.75,192.168.1.1,UDP,55460,130
2025-11-21 15:32:54.802312,192.168.1.89,192.168.1.1,TCP,14126,520
2025-11-21 15:32:54.802317,192.168.1.153,192.168.1.1,TCP,59466,1451
2025-11-21 15:32:54.802322,192.168.1.185,192.168.1.1,TCP,58920,1094
2025-11-21 15:32:54.802326,192.168.1.68,192.168.1.1,TCP,9765,1175
2025-11-21 15:32:54.802331,192.168.1.178,192.168.1.1,TCP,12263,925
2025-11-21 15:32:54.802335,192.168.1.57,192.168.1.1,UDP,38524,913
2025-11-21 15:32:54.802340,192.168.1.177,192.168.1.1,UDP,15208,1177
2025-11-21 15:32:54.802345,192.168.1.105,192.168.1.1,TCP,58222,697
2025-11-21 15:32:54.802349,192.168.1.67,192.168.1.1,TCP,1892,639
2025-11-21 15:32:54.802354,192.168.1.123,192.168.1.1,UDP,50904,730
2025-11-21 15:32:54.802359,192.168.1.106,192.168.1.1,UDP,45037,340
2025-11-21 15:32:54.802364,192.168.1.171,192.168.1.1,TCP,27196,500
2025-11-21 15:32:54.802368,192.168.1.156,192.168.1.1,UDP,9693,1046
2025-11-21 15:32:54.802373,192.168.1.120,192.168.1.1,TCP,5890,1256
2025-11-21 15:32:54.802378,192.168.1.165,192.168.1.1,TCP,42237,358
2025-11-21 15:32:54.802382,198.18.0.40,192.168.1.1,TCP,80,45
2025-11-21 15:32:54.802386,192.168.1.101,192.168.1.1,UDP,22411,1229
2025-11-21 15:32:54.802391,192.168.1.155,192.168.1.1,TCP,11644,193
2025-11-21 15:32:54.802396,192.168.1.89,192.168.1.1,TCP,39544,431
2025-11-21 15:32:54.802401,192.168.1.69,192.168.1.1,UDP,58881,638
2025-11-21 15:32:54.802405,192.168.1.61,192.168.1.1,TCP,16536,737
2025-11-21 15:32:54.802410,192.168.1.110,192.168.1.1,UDP,42598,795
2025-11-21 15:32:54.802415,192.168.1.186,192.168.1.1,UDP,6151,1282
2025-11-21 15:32:54.802420,192.168.1.166,192.168.1.1,UDP,54903,409
2025-11-21 15:32:54.802425,192.168.1.75,192.168.1.1,UDP,29492,1047
2025-11-21 15:32:54.802429,192.168.1.64,192.168.1.1,TCP,29827,706
2025-11-21 15:32:54.802439,192.168.1.72,192.168.1.1,UDP,43839,1164
2025-11-21 15:32:54.802444,192.168.1.91,192.168.1.1,TCP,55876,151
2025-11-21 15:32:54.802448,192.168.1.72,192.168.1.1,UDP,65234,848
2025-11-21 15:32:54.802453,192.168.1.65,192.168.1.1,TCP,60757,1104
2025-11-21 15:32:54.802457,192.168.1.184,192.168.1.1,UDP,1648,1397
2025-11-21 15:32:54.802462,192.168.1.88,192.168.1.1,TCP,17746,1196
2025-11-21 15:32:54.802466,198.18.0.16,192.168.1.1,TCP,80,32
2025-11-21 15:32:54.802471,192.168.1.184,192.168.1.1,TCP,48749,455
2025-11-21 15:32:54.802476,192.0.2.15,192.168.1.1,TCP,80,20
2025-11-21 15:32:54.802480,192.168.1.198,192.168.1.1,UDP,23327,686
2025-11-21 15:32:54.802485,192.168.1.100,192.168.1.1,UDP,54241,305
2025-11-21 15:32:54.802490,192.168.1.102,192.168.1.1,UDP,25650,782
2025-11-21 15:32:54.802495,192.168.1.82,192.168.1.1,TCP,64695,1397
2025-11-21 15:32:54.802499,192.168.1.57,192.168.1.1,UDP,46067,650
2025-11-21 15:32:54.802504,192.168.1.58,192.168.1.1,UDP,2867,398
2025-11-21 15:32:54.802508,192.168.1.58,192.168.1.1,TCP,35252,1071
2025-11-21 15:32:54.802513,192.168.1.106,192.168.1.1,UDP,51580,572
2025-11-21 15:32:54.802518,192.168.1.107,192.168.1.1,TCP,65360,654
2025-11-21 15:32:54.802522,192.168.1.106,192.168.1.1,UDP,25863,1050
2025-11-21 15:32:54.802527,192.168.1.98,192.168.1.1,UDP,53899,612
2025-11-21 15:32:54.802532,192.0.2.5,192.168.1.1,TCP,80,36
2025-11-21 15:32:54.802536,192.168.1.180,192.168.1.1,UDP,3966,1032
2025-11-21 15:32:54.802541,192.168.1.67,192.168.1.1,TCP,60778,653
2025-11-21 15:32:54.802545,192.168.1.136,192.168.1.1,UDP,26087,1428
2025-11-21 15:32:54.802550,192.168.1.142,192.168.1.1,TCP,30762,375
2025-11-21 15:32:54.802555,192.168.1.142,192.168.1.1,TCP,40924,613
2025-11-21 15:32:54.802559,192.0.2.20,192.168.1.1,TCP,80,14
2025-11-21 15:32:54.802563,192.168.1.184,192.168.1.1,TCP,13562,970
2025-11-21 15:32:54.802568,192.168.1.148,192.168.1.1,TCP,31688,170
2025-11-21 15:32:54.802573,192.168.1.106,192.168.1.1,UDP,33461,510
2025-11-21 15:32:54.802578,192.168.1.193,192.168.1.1,UDP,3530,206
2025-11-21 15:32:54.802582,192.168.1.112,192.168.1.1,UDP,62956,1204
2025-11-21 15:32:54.802587,192.168.1.166,192.168.1.1,UDP,36648,854
2025-11-21 15:32:54.802592,192.168.1.197,192.168.1.1,TCP,5589,999
2025-11-21 15:32:54.802596,192.168.1.123,192.168.1.1,TCP,38939,680
2025-11-21 15:32:54.802601,192.168.1.133,192.168.1.1,UDP,63409,929
2025-11-21 15:32:54.802605,192.168.1.163,192.168.1.1,UDP,36998,889
2025-11-21 15:32:54.802610,192.168.1.172,192.168.1.1,UDP,39019,875
2025-11-21 15:32:54.802615,192.168.1.88,192.168.1.1,TCP,58495,1241
2025-11-21 15:32:54.802619,192.0.2.20,192.168.1.1,UDP,80,18
2025-11-21 15:32:54.802624,192.168.1.83,192.168.1.1,TCP,43099,1427
2025-11-21 15:32:54.802628,192.168.1.106,192.168.1.1,UDP,25221,953
2025-11-21 15:32:54.802633,192.168.1.197,192.168.1.1,TCP,35877,1441
2025-11-21 15:32:54.802637,192.168.1.187,192.168.1.1,UDP,52513,678
2025-11-21 15:32:54.802642,192.168.1.102,192.168.1.1,UDP,43540,1366
2025-11-21 15:32:54.802648,192.168.1.96,192.168.1.1,UDP,55606,435
2025-11-21 15:32:54.802653,192.168.1.141,192.168.1.1,UDP,65492,1088
2025-11-21 15:32:54.802658,192.168.1.111,192.168.1.1,TCP,20326,379
2025-11-21 15:32:54.802662,192.168.1.87,192.168.1.1,TCP,46825,509
2025-11-21 15:32:54.802667,192.168.1.168,192.168.1.1,UDP,27522,237
2025-11-21 15:32:54.802672,192.168.1.123,192.168.1.1,TCP,50820,794
2025-11-21 15:32:54.802676,192.168.1.104,192.168.1.1,TCP,1553,634
2025-11-21 15:32:54.802681,192.168.1.72,192.168.1.1,TCP,19722,432
2025-11-21 15:32:54.802686,192.168.1.62,192.168.1.1,TCP,59649,1266
2025-11-21 15:32:54.802690,192.168.1.69,192.168.1.1,UDP,30940,959
2025-11-21 15:32:54.802695,192.168.1.64,192.168.1.1,TCP,63695,1003
2025-11-21 15:32:54.802700,192.168.1.144,192.168.1.1,TCP,20199,497
2025-11-21 15:32:54.802704,192.168.1.90,192.168.1.1,TCP,36478,1314
2025-11-21 15:32:54.802709,192.168.1.184,192.168.1.1,TCP,53833,695
2025-11-21 15:32:54.802714,192.168.1.120,192.168.1.1,TCP,45278,1162
2025-11-21 15:32:54.802719,198.18.0.40,192.168.1.1,UDP,80,34
2025-11-21 15:32:54.802723,192.168.1.91,192.168.1.1,TCP,56688,1466
2025-11-21 15:32:54.802728,192.168.1.196,192.168.1.1,TCP,52257,1407
2025-11-21 15:32:54.802733,192.168.1.86,192.168.1.1,TCP,59459,1269
2025-11-21 15:32:54.802737,192.168.1.58,192.168.1.1,UDP,30147,1033
